,Country,Year,Suicides number,Life expectancy,Adult Mortality,Infant deaths,Alcohol,Under-five deaths,HIV/AIDS,GDP,Population,Income composition of resources,Schooling
1019,Portugal,1970-01-01 00:00:00.000002012,1076.0,83.0,81.0,0,11.96,0,0.1,2577.4264,1514844.0,0.824,16.3
1020,Portugal,1970-01-01 00:00:00.000002013,1052.0,86.0,79.0,0,10.0,0,0.1,21618.73534,1457295.0,0.827,16.3
1021,Portugal,1970-01-01 00:00:00.000002014,1222.0,89.0,78.0,0,9.88,0,0.1,2277.53613,14162.0,0.837,16.8
1022,Qatar,1970-01-01 00:00:00.000002001,23.0,76.3,87.0,0,0.76,0,0.1,2843.63635,539483.0,0.809,12.6
1023,Qatar,1970-01-01 00:00:00.000002004,21.0,76.6,84.0,0,1.11,0,0.1,41818.35256,697191.0,0.826,13.5
1024,Qatar,1970-01-01 00:00:00.000002005,17.0,76.6,84.0,0,1.18,0,0.1,51488.49529,796618.0,0.83,13.7
1025,Qatar,1970-01-01 00:00:00.000002006,29.0,76.6,83.0,0,1.28,0,0.1,6256.55926,940090.0,0.835,13.7
1026,Qatar,1970-01-01 00:00:00.000002007,41.0,76.7,83.0,0,1.24,0,0.1,675.61258,1115479.0,0.83,12.6
1027,Qatar,1970-01-01 00:00:00.000002008,33.0,76.8,82.0,0,1.37,0,0.1,82967.37228,1310465.0,0.825,11.7
1028,Qatar,1970-01-01 00:00:00.000002009,44.0,77.0,79.0,0,1.11,0,0.1,61478.23813,1506649.0,0.828,11.8
1029,Qatar,1970-01-01 00:00:00.000002010,47.0,77.3,76.0,0,1.16,0,0.1,736.22784,1689592.0,0.825,12.0
1030,Qatar,1970-01-01 00:00:00.000002011,50.0,77.5,74.0,0,1.16,0,0.1,85948.746,1854081.0,0.827,12.4
1031,Qatar,1970-01-01 00:00:00.000002012,43.0,77.8,72.0,0,1.13,0,0.1,88564.82298,2003149.0,0.837,13.4
1032,Qatar,1970-01-01 00:00:00.000002013,37.0,77.9,7.0,0,1.2,0,0.1,8834.87958,2135349.0,0.843,13.4
1033,Qatar,1970-01-01 00:00:00.000002014,55.0,78.1,69.0,0,1.15,0,0.1,86852.7119,2251682.0,0.854,13.4
1034,Qatar,1970-01-01 00:00:00.000002015,66.0,78.2,68.0,0,1.15,0,0.1,66346.52267,2354147.0,0.855,13.4
1035,Republic of Korea,1970-01-01 00:00:00.000002000,6444.0,76.0,116.0,4,10.33,4,0.1,66346.52267,44271743.0,0.855,13.4
1036,Republic of Korea,1970-01-01 00:00:00.000002001,6911.0,76.7,17.0,3,11.45,4,0.1,66346.52267,44710865.0,0.855,13.4
1037,Republic of Korea,1970-01-01 00:00:00.000002002,8611.0,77.1,99.0,3,9.55,4,0.1,66346.52267,45110041.0,0.855,13.4
1038,Republic of Korea,1970-01-01 00:00:00.000002003,10898.0,77.6,95.0,3,9.66,3,0.1,66346.52267,45455888.0,0.855,13.4
1039,Republic of Korea,1970-01-01 00:00:00.000002004,11492.0,78.2,89.0,3,9.18,3,0.1,66346.52267,45779970.0,0.855,13.4
1040,Republic of Korea,1970-01-01 00:00:00.000002005,12011.0,78.7,84.0,2,9.03,3,0.1,66346.52267,46151884.0,0.855,13.4
1041,Republic of Korea,1970-01-01 00:00:00.000002006,10653.0,79.4,79.0,2,8.83,2,0.1,66346.52267,46513964.0,0.855,13.4
1042,Republic of Korea,1970-01-01 00:00:00.000002007,12174.0,79.8,77.0,2,9.05,2,0.1,66346.52267,46814207.0,0.855,13.4
1043,Republic of Korea,1970-01-01 00:00:00.000002008,12858.0,83.0,75.0,2,9.31,2,0.1,66346.52267,47101747.0,0.855,13.4
1044,Republic of Korea,1970-01-01 00:00:00.000002009,15402.0,86.0,75.0,2,8.97,2,0.1,66346.52267,47380017.0,0.855,13.4
1045,Republic of Korea,1970-01-01 00:00:00.000002010,15558.0,87.0,74.0,2,9.23,2,0.1,66346.52267,47598615.0,0.855,13.4
1046,Republic of Korea,1970-01-01 00:00:00.000002011,15906.0,81.1,72.0,2,9.34,2,0.1,66346.52267,47798017.0,0.855,13.4
1047,Republic of Korea,1970-01-01 00:00:00.000002012,14159.0,81.2,69.0,1,9.56,2,0.1,66346.52267,48020985.0,0.855,13.4
1048,Republic of Korea,1970-01-01 00:00:00.000002013,14426.0,81.7,68.0,1,9.33,2,0.1,66346.52267,48248224.0,0.855,13.4
1049,Republic of Korea,1970-01-01 00:00:00.000002014,13834.0,82.0,66.0,1,0.01,2,0.1,66346.52267,48465917.0,0.855,13.4
1050,Republic of Korea,1970-01-01 00:00:00.000002015,13510.0,82.3,64.0,1,0.01,2,0.1,66346.52267,48671752.0,0.855,13.4
1051,Republic of Moldova,1970-01-01 00:00:00.000002000,544.0,67.1,235.0,1,9.89,2,0.1,66346.52267,3429938.0,0.855,13.4
1052,Republic of Moldova,1970-01-01 00:00:00.000002001,622.0,67.6,228.0,1,10.98,1,0.1,66346.52267,3431822.0,0.855,13.4
1053,Republic of Moldova,1970-01-01 00:00:00.000002002,583.0,67.5,225.0,1,6.71,1,0.1,66346.52267,3432661.0,0.855,13.4
1054,Republic of Moldova,1970-01-01 00:00:00.000002003,620.0,67.6,226.0,1,8.15,1,0.1,66346.52267,3429646.0,0.855,13.4
1055,Republic of Moldova,1970-01-01 00:00:00.000002004,603.0,68.0,225.0,1,12.27,1,0.1,66346.52267,3423072.0,0.855,13.4
1056,Republic of Moldova,1970-01-01 00:00:00.000002005,631.0,67.3,248.0,1,10.78,1,0.1,66346.52267,3413927.0,0.855,13.4
1057,Republic of Moldova,1970-01-01 00:00:00.000002006,637.0,68.0,242.0,1,8.36,1,0.1,66346.52267,3401676.0,0.855,13.4
1058,Republic of Moldova,1970-01-01 00:00:00.000002007,562.0,68.3,237.0,1,9.66,1,0.1,66346.52267,3391098.0,0.855,13.4
1059,Republic of Moldova,1970-01-01 00:00:00.000002008,620.0,68.9,228.0,1,9.07,1,0.1,66346.52267,3382884.0,0.855,13.4
1060,Republic of Moldova,1970-01-01 00:00:00.000002009,651.0,69.0,218.0,1,8.45,1,0.1,66346.52267,3376100.0,0.855,13.4
1061,Republic of Moldova,1970-01-01 00:00:00.000002010,676.0,68.8,219.0,1,8.25,1,0.1,66346.52267,3370322.0,0.855,13.4
1062,Republic of Moldova,1970-01-01 00:00:00.000002011,502.0,77.0,177.0,1,9.45,1,0.1,66346.52267,3366699.0,0.855,13.4
1063,Republic of Moldova,1970-01-01 00:00:00.000002012,571.0,79.0,175.0,1,10.68,1,0.1,66346.52267,3365119.0,0.855,13.4
1064,Republic of Moldova,1970-01-01 00:00:00.000002013,576.0,71.7,163.0,1,10.49,1,0.1,66346.52267,3363814.0,0.855,13.4
1065,Republic of Moldova,1970-01-01 00:00:00.000002014,581.0,71.8,162.0,1,9.99,1,0.1,66346.52267,3362985.0,0.855,13.4
1066,Republic of Moldova,1970-01-01 00:00:00.000002015,556.0,72.1,157.0,1,9.99,1,0.1,66346.52267,3362560.0,0.855,13.4
1067,Romania,1970-01-01 00:00:00.000002000,2836.0,77.0,175.0,4,10.16,5,0.1,1668.162731,22442971.0,0.703,11.5
1068,Romania,1970-01-01 00:00:00.000002001,2720.0,78.0,179.0,4,9.78,5,0.1,1839.72945,2213197.0,0.708,11.7
1069,Romania,1970-01-01 00:00:00.000002002,3067.0,77.0,178.0,4,9.62,5,0.1,2124.873613,2173496.0,0.714,12.0
1070,Romania,1970-01-01 00:00:00.000002003,2894.0,71.1,174.0,4,8.78,4,0.1,2774.95586,21574326.0,0.722,12.5
1071,Romania,1970-01-01 00:00:00.000002004,2720.0,71.7,165.0,4,9.82,4,0.1,3552.92452,21451748.0,0.733,12.9
1072,Romania,1970-01-01 00:00:00.000002005,2603.0,71.9,162.0,3,7.68,4,0.1,4676.315183,21319685.0,0.745,13.4
1073,Romania,1970-01-01 00:00:00.000002006,2721.0,72.5,157.0,3,8.51,4,0.1,5828.745662,2119376.0,0.755,13.7
1074,Romania,1970-01-01 00:00:00.000002007,2430.0,72.9,154.0,3,10.6,3,0.1,8214.185378,2882982.0,0.766,14.1
1075,Romania,1970-01-01 00:00:00.000002008,2472.0,73.1,159.0,2,11.9,3,0.1,1136.47356,2537875.0,0.78,14.7
1076,Romania,1970-01-01 00:00:00.000002009,2586.0,73.1,158.0,2,10.4,3,0.1,822.18329,2367487.0,0.795,15.4
1077,Romania,1970-01-01 00:00:00.000002010,2766.0,73.4,153.0,2,9.0,2,0.1,8297.483621,2246871.0,0.797,15.8
1078,Romania,1970-01-01 00:00:00.000002011,2536.0,74.3,139.0,2,9.1,2,0.1,92.277825,2147528.0,0.798,15.7
1079,Romania,1970-01-01 00:00:00.000002012,2495.0,74.4,138.0,2,9.58,2,0.1,8558.39766,25835.0,0.797,15.3
1080,Romania,1970-01-01 00:00:00.000002013,2407.0,74.6,138.0,2,9.59,2,0.1,9585.266593,19983693.0,0.794,14.7
1081,Romania,1970-01-01 00:00:00.000002014,2209.0,74.8,135.0,2,0.01,2,0.1,12.27733,1998979.0,0.797,14.7
1082,Romania,1970-01-01 00:00:00.000002015,2228.0,75.0,133.0,2,0.01,2,0.1,8958.788593,19815481.0,0.798,14.7
1083,Russian Federation,1970-01-01 00:00:00.000002000,56619.0,65.0,37.0,22,10.18,26,0.2,1771.58662,146596557.0,0.709,12.1
1084,Russian Federation,1970-01-01 00:00:00.000002001,56958.0,65.1,38.0,21,10.47,25,0.3,21.362386,14597683.0,0.72,12.5
1085,Russian Federation,1970-01-01 00:00:00.000002002,55024.0,64.8,313.0,20,10.87,24,0.3,2375.5944,1453646.0,0.727,12.8
1086,Russian Federation,1970-01-01 00:00:00.000002003,51445.0,64.6,322.0,20,11.32,22,0.4,2975.132778,144648257.0,0.733,13.2
1087,Russian Federation,1970-01-01 00:00:00.000002004,49096.0,64.9,321.0,19,11.5,21,0.3,412.372294,1446754.0,0.741,13.6
1088,Russian Federation,1970-01-01 00:00:00.000002005,45802.0,65.0,327.0,18,11.57,20,0.3,5323.473877,143518523.0,0.748,13.7
1089,Russian Federation,1970-01-01 00:00:00.000002006,42614.0,66.4,3.0,17,11.79,20,0.3,692.194398,14349528.0,0.754,13.8
1090,Russian Federation,1970-01-01 00:00:00.000002007,41149.0,67.3,282.0,16,12.19,19,0.3,911.25385,1428588.0,0.761,13.8
1091,Russian Federation,1970-01-01 00:00:00.000002008,38211.0,67.5,278.0,16,12.04,18,0.3,11635.2637,14274235.0,0.769,13.9
1092,Russian Federation,1970-01-01 00:00:00.000002009,37408.0,68.2,261.0,15,11.21,18,0.3,8562.89598,142785342.0,0.776,14.0
1093,Russian Federation,1970-01-01 00:00:00.000002010,33356.0,68.4,256.0,15,11.05,17,0.2,1674.98771,142849449.0,0.773,13.7
1094,Russian Federation,1970-01-01 00:00:00.000002011,31038.0,69.4,242.0,14,11.04,17,0.3,14212.687,14296868.0,0.785,14.0
1095,Russian Federation,1970-01-01 00:00:00.000002012,29643.0,69.6,237.0,14,10.99,16,0.3,15154.45687,14321676.0,0.792,14.3
1096,Russian Federation,1970-01-01 00:00:00.000002013,28690.0,70.0,229.0,14,10.58,16,0.2,15543.67653,14356911.0,0.799,14.6
1097,Russian Federation,1970-01-01 00:00:00.000002014,26541.0,73.0,225.0,13,10.12,15,0.1,14125.961,143819666.0,0.803,14.9
1098,Russian Federation,1970-01-01 00:00:00.000002015,25432.0,75.0,222.0,13,10.12,15,0.1,9329.298351,1449687.0,0.805,15.0
1099,Saint Lucia,1970-01-01 00:00:00.000002000,14.0,71.6,183.0,0,11.69,0,0.4,9329.298351,141100.0,0.0,12.8
1100,Saint Lucia,1970-01-01 00:00:00.000002001,7.0,71.8,178.0,0,12.03,0,0.3,9329.298351,143166.0,0.684,12.6
1101,Saint Lucia,1970-01-01 00:00:00.000002002,12.0,72.0,174.0,0,11.85,0,0.1,9329.298351,145168.0,0.681,12.5
1102,Saint Lucia,1970-01-01 00:00:00.000002003,10.0,72.2,171.0,0,12.55,0,0.2,9329.298351,147127.0,0.684,12.4
1103,Saint Lucia,1970-01-01 00:00:00.000002004,8.0,72.6,166.0,0,11.93,0,0.2,9329.298351,149121.0,0.686,12.3
1104,Saint Lucia,1970-01-01 00:00:00.000002005,4.0,73.1,16.0,0,12.32,0,0.2,9329.298351,151169.0,0.689,12.2
1105,Saint Lucia,1970-01-01 00:00:00.000002006,2.0,73.5,155.0,0,13.45,0,0.1,9329.298351,153460.0,0.694,12.4
1106,Saint Lucia,1970-01-01 00:00:00.000002008,0.0,74.1,149.0,0,12.09,0,0.1,9329.298351,157876.0,0.71,12.6
1107,Saint Lucia,1970-01-01 00:00:00.000002009,13.0,74.3,147.0,0,11.09,0,0.1,9329.298351,159820.0,0.717,12.7
1108,Saint Lucia,1970-01-01 00:00:00.000002010,4.0,74.2,147.0,0,10.87,0,0.1,9329.298351,161503.0,0.724,12.8
1109,Saint Lucia,1970-01-01 00:00:00.000002011,8.0,74.6,143.0,0,10.43,0,0.1,9329.298351,162892.0,0.733,12.9
1110,Saint Lucia,1970-01-01 00:00:00.000002012,10.0,74.7,142.0,0,9.99,0,0.1,9329.298351,163940.0,0.735,13.0
1111,Saint Lucia,1970-01-01 00:00:00.000002013,14.0,74.8,141.0,0,9.73,0,0.1,9329.298351,164790.0,0.734,13.1
1112,Saint Lucia,1970-01-01 00:00:00.000002014,14.0,75.0,139.0,0,9.97,0,0.1,9329.298351,165596.0,0.723,13.1
1113,Serbia,1970-01-01 00:00:00.000002000,1543.0,72.6,141.0,1,7.38,2,0.1,87.1365252,7516346.0,0.702,13.0
1114,Serbia,1970-01-01 00:00:00.000002001,1442.0,73.1,135.0,1,7.53,1,0.1,1634.87561,753433.0,0.709,13.1
1115,Serbia,1970-01-01 00:00:00.000002002,1446.0,72.9,133.0,1,6.95,1,0.1,2149.9944,7496522.0,0.715,13.2
1116,Serbia,1970-01-01 00:00:00.000002003,1378.0,73.0,134.0,1,7.25,1,0.1,2832.49652,748591.0,0.715,13.0
1117,Serbia,1970-01-01 00:00:00.000002004,1345.0,73.0,134.0,1,7.42,1,0.1,3331.228766,7463157.0,0.72,13.1
1118,Serbia,1970-01-01 00:00:00.000002005,1437.0,73.0,135.0,1,9.6,1,0.1,3528.1318,744769.0,0.73,13.2
1119,Serbia,1970-01-01 00:00:00.000002006,1443.0,73.6,133.0,1,8.58,1,0.1,4129.758741,7411569.0,0.739,13.4
1120,Serbia,1970-01-01 00:00:00.000002007,1353.0,73.8,132.0,1,9.3,1,0.1,5458.121718,7381579.0,0.743,13.5
1121,Serbia,1970-01-01 00:00:00.000002008,1289.0,74.0,132.0,1,9.54,1,0.1,671.773913,735222.0,0.749,13.5
1122,Serbia,1970-01-01 00:00:00.000002009,1373.0,74.1,131.0,1,9.85,1,0.1,5821.35397,73287.0,0.754,13.6
1123,Serbia,1970-01-01 00:00:00.000002010,1207.0,74.4,128.0,1,9.65,1,0.1,5411.87744,7291436.0,0.755,13.6
1124,Serbia,1970-01-01 00:00:00.000002011,1256.0,74.6,127.0,1,9.56,1,0.1,6423.291783,723499.0,0.757,13.5
1125,Serbia,1970-01-01 00:00:00.000002012,1243.0,74.9,126.0,1,9.38,1,0.1,5659.3824,719977.0,0.767,14.0
1126,Serbia,1970-01-01 00:00:00.000002013,1197.0,75.3,122.0,1,9.16,1,0.1,6353.826383,7164132.0,0.766,14.1
1127,Serbia,1970-01-01 00:00:00.000002014,1134.0,75.4,123.0,1,9.09,1,0.1,62.173221,713576.0,0.771,14.3
1128,Serbia,1970-01-01 00:00:00.000002015,1062.0,75.6,121.0,1,9.09,1,0.1,5237.255334,795383.0,0.775,14.4
1129,Seychelles,1970-01-01 00:00:00.000002001,6.0,72.0,187.0,0,6.72,0,0.1,7663.1378,8122.0,0.714,12.2
1130,Seychelles,1970-01-01 00:00:00.000002002,5.0,72.1,186.0,0,11.15,0,0.1,8331.261997,83723.0,0.712,12.1
1131,Seychelles,1970-01-01 00:00:00.000002003,8.0,72.1,185.0,0,7.41,0,0.1,8524.961236,82781.0,0.713,12.1
1132,Seychelles,1970-01-01 00:00:00.000002004,6.0,72.1,186.0,0,7.91,0,0.1,1176.65871,82475.0,0.715,12.3
1133,Seychelles,1970-01-01 00:00:00.000002005,5.0,72.2,185.0,0,7.82,0,0.1,1192.5174,82858.0,0.712,12.1
1134,Seychelles,1970-01-01 00:00:00.000002006,8.0,72.2,185.0,0,8.12,0,0.1,1214.39987,846.0,0.728,13.1
1135,Seychelles,1970-01-01 00:00:00.000002007,6.0,72.2,185.0,0,8.12,0,0.1,12154.82994,8533.0,0.733,13.1
1136,Seychelles,1970-01-01 00:00:00.000002008,4.0,72.2,184.0,0,6.33,0,0.1,11122.8627,86956.0,0.739,13.2
1137,Seychelles,1970-01-01 00:00:00.000002009,4.0,72.3,182.0,0,4.94,0,0.1,976.9566,87298.0,0.739,13.2
1138,Seychelles,1970-01-01 00:00:00.000002010,6.0,72.4,18.0,0,6.51,0,0.1,184.68447,8977.0,0.74,13.2
1139,Seychelles,1970-01-01 00:00:00.000002011,5.0,72.6,177.0,0,9.72,0,0.1,12189.9516,87441.0,0.744,13.3
1140,Seychelles,1970-01-01 00:00:00.000002012,3.0,72.7,174.0,0,0.01,0,0.1,12845.17363,8833.0,0.755,13.5
1141,Seychelles,1970-01-01 00:00:00.000002013,9.0,72.9,172.0,0,0.01,0,0.1,15687.34795,89949.0,0.762,13.5
1142,Seychelles,1970-01-01 00:00:00.000002014,4.0,73.0,17.0,0,0.01,0,0.1,1557.77892,91359.0,0.766,13.2
1143,Seychelles,1970-01-01 00:00:00.000002015,7.0,73.2,168.0,0,0.01,0,0.1,1539.464,93419.0,0.781,14.1
1144,Singapore,1970-01-01 00:00:00.000002000,309.0,78.3,78.0,0,2.03,0,0.1,23792.677,3047600.0,0.81,12.5
1145,Singapore,1970-01-01 00:00:00.000002001,305.0,78.7,76.0,0,2.08,0,0.1,21577.7823,3103000.0,0.82,12.7
1146,Singapore,1970-01-01 00:00:00.000002002,321.0,79.0,74.0,0,2.16,0,0.1,2216.83279,3165200.0,0.818,12.6
1147,Singapore,1970-01-01 00:00:00.000002003,320.0,79.3,73.0,0,1.43,0,0.1,23573.6284,3226200.0,0.819,12.7
1148,Singapore,1970-01-01 00:00:00.000002004,335.0,79.7,71.0,0,1.45,0,0.1,2745.27136,3281400.0,0.82,12.7
1149,Singapore,1970-01-01 00:00:00.000002005,359.0,82.0,69.0,0,1.49,0,0.1,29869.85398,3342400.0,0.821,12.6
1150,Singapore,1970-01-01 00:00:00.000002006,372.0,87.0,66.0,0,1.55,0,0.1,33579.85948,3411900.0,0.839,13.9
1151,Singapore,1970-01-01 00:00:00.000002007,328.0,81.1,65.0,0,1.6,0,0.1,39223.58187,3389600.0,0.873,14.1
1152,Singapore,1970-01-01 00:00:00.000002008,319.0,81.4,64.0,0,1.7,0,0.1,39721.4818,3448900.0,0.88,14.2
1153,Singapore,1970-01-01 00:00:00.000002009,349.0,81.7,62.0,0,1.73,0,0.1,38577.55822,3536100.0,0.887,14.4
1154,Singapore,1970-01-01 00:00:00.000002010,296.0,82.0,61.0,0,1.84,0,0.1,46569.67951,3576800.0,0.889,14.5
1155,Singapore,1970-01-01 00:00:00.000002011,308.0,82.2,6.0,0,1.8,0,0.1,53166.67581,3600900.0,0.911,15.2
1156,Singapore,1970-01-01 00:00:00.000002012,392.0,82.5,59.0,0,1.89,0,0.1,54431.16199,3631600.0,0.917,15.4
1157,Singapore,1970-01-01 00:00:00.000002013,357.0,82.7,57.0,0,1.83,0,0.1,5629.18914,3661456.0,0.92,15.4
1158,Singapore,1970-01-01 00:00:00.000002014,355.0,82.9,56.0,0,1.83,0,0.1,56336.7234,3689370.0,0.922,15.4
1159,Singapore,1970-01-01 00:00:00.000002015,329.0,83.1,55.0,0,1.79,0,0.1,53629.73746,3719115.0,0.924,15.4
1160,Slovakia,1970-01-01 00:00:00.000002000,729.0,73.0,147.0,0,11.06,1,0.1,53629.73746,5111813.0,0.761,13.0
1161,Slovakia,1970-01-01 00:00:00.000002001,692.0,73.3,145.0,0,10.73,1,0.1,53629.73746,5100256.0,0.763,13.3
1162,Slovakia,1970-01-01 00:00:00.000002002,717.0,73.7,145.0,0,10.78,0,0.1,53629.73746,5107584.0,0.763,13.3
1163,Slovakia,1970-01-01 00:00:00.000002003,753.0,73.8,144.0,0,9.85,0,0.1,53629.73746,5113982.0,0.771,13.6
1164,Slovakia,1970-01-01 00:00:00.000002004,676.0,74.1,138.0,0,10.03,0,0.1,53629.73746,5121210.0,0.776,13.8
1165,Slovakia,1970-01-01 00:00:00.000002005,679.0,74.0,141.0,0,10.81,0,0.1,53629.73746,5126946.0,0.784,14.0
1166,Slovakia,1970-01-01 00:00:00.000002006,0.0,74.3,138.0,0,10.28,0,0.1,53629.73746,5129369.0,0.793,14.3
1167,Slovakia,1970-01-01 00:00:00.000002007,0.0,74.4,14.0,0,10.58,0,0.1,53629.73746,5132660.0,0.802,14.5
1168,Slovakia,1970-01-01 00:00:00.000002008,591.0,74.7,136.0,0,11.37,0,0.1,53629.73746,5137067.0,0.813,14.8
1169,Slovakia,1970-01-01 00:00:00.000002009,601.0,75.0,131.0,0,10.63,0,0.1,53629.73746,5141744.0,0.82,14.9
1170,Slovakia,1970-01-01 00:00:00.000002010,631.0,75.1,124.0,0,10.13,0,0.1,53629.73746,5147562.0,0.822,15.0
1171,Slovakia,1970-01-01 00:00:00.000002012,571.0,75.8,118.0,0,10.12,0,0.1,53629.73746,5116922.0,0.835,15.0
1172,Slovakia,1970-01-01 00:00:00.000002013,616.0,76.1,114.0,0,9.89,0,0.1,53629.73746,5122209.0,0.838,15.0
1173,Slovakia,1970-01-01 00:00:00.000002014,554.0,76.4,113.0,0,10.6,0,0.1,53629.73746,5129686.0,0.841,15.1
1174,Slovenia,1970-01-01 00:00:00.000002000,588.0,76.0,122.0,0,11.9,0,0.1,1227.73677,1988925.0,0.818,14.6
1175,Slovenia,1970-01-01 00:00:00.000002001,581.0,76.2,124.0,0,10.8,0,0.1,1479.29634,19926.0,0.824,14.7
1176,Slovenia,1970-01-01 00:00:00.000002002,540.0,76.6,117.0,0,9.29,0,0.1,11814.9994,199453.0,0.835,15.6
1177,Slovenia,1970-01-01 00:00:00.000002003,562.0,76.5,119.0,0,11.58,0,0.1,1488.47154,1995733.0,0.843,16.1
1178,Slovenia,1970-01-01 00:00:00.000002004,512.0,77.2,113.0,0,10.0,0,0.1,1726.9151,199712.0,0.85,16.6
1179,Slovenia,1970-01-01 00:00:00.000002005,503.0,77.5,14.0,0,11.14,0,0.1,18169.1891,2474.0,0.853,16.3
1180,Slovenia,1970-01-01 00:00:00.000002006,529.0,78.1,17.0,0,12.26,0,0.1,19726.1265,26868.0,0.858,16.7
1181,Slovenia,1970-01-01 00:00:00.000002007,434.0,78.3,12.0,0,11.02,0,0.1,23841.31792,218122.0,0.865,16.8
1182,Slovenia,1970-01-01 00:00:00.000002008,408.0,78.9,96.0,0,10.94,0,0.1,2751.8127,221316.0,0.869,16.9
1183,Slovenia,1970-01-01 00:00:00.000002009,447.0,79.1,9.0,0,10.52,0,0.1,24633.79785,239669.0,0.873,16.9
1184,Slovenia,1970-01-01 00:00:00.000002010,414.0,79.5,87.0,0,10.32,0,0.1,23437.4722,248583.0,0.872,16.9
1185,Slovenia,1970-01-01 00:00:00.000002011,435.0,79.8,84.0,0,10.61,0,0.1,24985.24827,252843.0,0.876,17.0
1186,Slovenia,1970-01-01 00:00:00.000002012,440.0,82.0,81.0,0,10.95,0,0.1,22486.47167,257159.0,0.877,16.8
1187,Slovenia,1970-01-01 00:00:00.000002013,446.0,85.0,78.0,0,9.53,0,0.1,2315.31799,259953.0,0.878,16.8
1188,Slovenia,1970-01-01 00:00:00.000002014,388.0,87.0,76.0,0,10.46,0,0.1,242.67286,26198.0,0.888,17.6
1189,Slovenia,1970-01-01 00:00:00.000002015,422.0,88.0,74.0,0,10.46,0,0.1,2729.86383,263531.0,0.888,17.3
1190,South Africa,1970-01-01 00:00:00.000002000,267.0,57.3,397.0,51,7.3,73,21.3,337.2253,44896856.0,0.635,13.0
1191,South Africa,1970-01-01 00:00:00.000002001,384.0,56.0,429.0,52,7.38,76,24.0,2681.781,45312937.0,0.629,13.0
1192,South Africa,1970-01-01 00:00:00.000002002,236.0,54.9,459.0,54,7.04,79,26.6,2518.398261,45855482.88,0.62,12.9
1193,South Africa,1970-01-01 00:00:00.000002003,256.0,54.0,485.0,55,6.93,82,28.9,3775.68275,46418193.9,0.613,12.9
1194,South Africa,1970-01-01 00:00:00.000002004,383.0,53.7,497.0,55,6.96,83,29.7,4863.51688,4717.99,0.611,12.9
1195,South Africa,1970-01-01 00:00:00.000002005,458.0,53.8,498.0,55,8.69,84,29.5,5414.634326,476667.24,0.609,12.9
1196,South Africa,1970-01-01 00:00:00.000002006,514.0,54.0,496.0,54,8.5,82,28.1,5631.73485,4823384.48,0.609,12.9
1197,South Africa,1970-01-01 00:00:00.000002007,417.0,54.5,486.0,51,8.48,79,26.4,6125.39984,48883844.99,0.612,12.9
1198,South Africa,1970-01-01 00:00:00.000002008,441.0,55.3,473.0,50,8.19,75,23.5,5786.59972,49557573.3,0.616,12.9
1199,South Africa,1970-01-01 00:00:00.000002009,372.0,56.5,449.0,46,7.6,70,19.0,5888.6284,5255813.11,0.622,12.8
1200,South Africa,1970-01-01 00:00:00.000002010,393.0,58.0,428.0,43,7.28,62,11.0,7362.76139,5979432.36,0.63,12.8
1201,South Africa,1970-01-01 00:00:00.000002011,358.0,58.9,413.0,43,7.38,58,8.5,849.954224,51729345.36,0.638,12.8
1202,South Africa,1970-01-01 00:00:00.000002012,487.0,59.2,48.0,43,7.38,56,7.6,7548.163698,5256515.8,0.644,12.8
1203,South Africa,1970-01-01 00:00:00.000002013,587.0,69.0,371.0,43,7.34,54,4.5,6876.953821,53311955.61,0.652,12.8
1204,South Africa,1970-01-01 00:00:00.000002014,580.0,62.0,347.0,42,7.38,52,3.7,6479.625659,54146734.74,0.66,13.0
1205,South Africa,1970-01-01 00:00:00.000002015,482.0,62.9,328.0,42,7.38,52,3.6,5769.77258,5511976.68,0.665,13.0
1206,Spain,1970-01-01 00:00:00.000002000,3394.0,79.1,86.0,2,11.12,2,0.1,14676.769,4567864.0,0.82,15.7
1207,Spain,1970-01-01 00:00:00.000002001,3189.0,79.4,84.0,2,9.86,2,0.1,15323.6114,485412.0,0.825,15.7
1208,Spain,1970-01-01 00:00:00.000002002,3372.0,79.5,83.0,2,12.26,2,0.1,1719.53541,41431558.0,0.828,15.7
1209,Spain,1970-01-01 00:00:00.000002003,3478.0,79.4,83.0,2,12.09,2,0.1,21495.7741,42187645.0,0.83,15.6
1210,Spain,1970-01-01 00:00:00.000002004,3508.0,81.0,79.0,2,11.96,2,0.1,24918.64584,42921895.0,0.833,15.6
1211,Spain,1970-01-01 00:00:00.000002005,3399.0,81.0,77.0,2,11.92,2,0.1,2651.71745,43653155.0,0.837,15.8
1212,Spain,1970-01-01 00:00:00.000002006,3247.0,88.0,73.0,2,11.86,2,0.1,28482.6948,44397319.0,0.844,15.9
1213,Spain,1970-01-01 00:00:00.000002007,3264.0,89.0,72.0,2,11.05,2,0.1,3279.414,4522683.0,0.849,16.0
1214,Spain,1970-01-01 00:00:00.000002008,3457.0,81.3,7.0,2,10.24,2,0.1,35578.73619,4595416.0,0.854,16.1
1215,Spain,1970-01-01 00:00:00.000002009,3429.0,81.6,66.0,2,9.99,2,0.1,32333.4661,46362946.0,0.858,16.3
1216,Spain,1970-01-01 00:00:00.000002010,3158.0,81.9,64.0,1,9.78,2,0.1,3736.228,46576897.0,0.86,16.4
